,gender,age,occupation_id,cp,occupation
8708,M,35,7,44125,executive/managerial
8709,M,45,7,80525,executive/managerial
8710,M,45,7,80525,executive/managerial
8711,M,45,7,80525,executive/managerial
8712,M,25,7,11215,executive/managerial
8713,M,25,7,11215,executive/managerial
8714,M,25,7,11215,executive/managerial
8715,M,50,7,30306,executive/managerial
8716,M,50,7,30306,executive/managerial
8717,M,50,7,30306,executive/managerial
8718,M,25,7,94109,executive/managerial
8719,M,25,7,94109,executive/managerial
8720,M,25,7,94109,executive/managerial
8721,M,35,7,98607,executive/managerial
8722,M,35,7,98607,executive/managerial
8723,M,35,7,98607,executive/managerial
8724,F,35,7,60201,executive/managerial
8725,F,35,7,60201,executive/managerial
8726,F,35,7,60201,executive/managerial
8727,M,25,7,76904,executive/managerial
8728,M,25,7,76904,executive/managerial
8729,M,25,7,76904,executive/managerial
8730,F,25,7,78666,executive/managerial
8731,F,25,7,78666,executive/managerial
8732,F,25,7,78666,executive/managerial
8733,M,35,7,27511,executive/managerial
8734,M,35,7,27511,executive/managerial
8735,M,35,7,27511,executive/managerial
8736,M,50,7,07405,executive/managerial
8737,M,50,7,07405,executive/managerial
8738,M,50,7,07405,executive/managerial
8739,F,35,7,75601,executive/managerial
8740,F,35,7,75601,executive/managerial
8741,F,35,7,75601,executive/managerial
8742,M,35,7,28805,executive/managerial
8743,M,35,7,28805,executive/managerial
8744,M,35,7,28805,executive/managerial
8745,M,25,7,98908,executive/managerial
8746,M,25,7,98908,executive/managerial
8747,M,25,7,98908,executive/managerial
8748,M,25,7,01850,executive/managerial
8749,M,25,7,01850,executive/managerial
8750,M,25,7,01850,executive/managerial
8751,M,35,7,72703,executive/managerial
8752,M,35,7,72703,executive/managerial
8753,M,35,7,72703,executive/managerial
8754,M,50,7,76054,executive/managerial
8755,M,50,7,76054,executive/managerial
8756,M,50,7,76054,executive/managerial
8757,M,50,7,76054,executive/managerial
8758,M,50,7,76054,executive/managerial
8759,M,50,7,76054,executive/managerial
8760,M,50,7,39648,executive/managerial
8761,M,50,7,39648,executive/managerial
8762,M,50,7,39648,executive/managerial
8763,M,25,7,38261,executive/managerial
8764,M,25,7,38261,executive/managerial
8765,M,25,7,38261,executive/managerial
8766,M,45,7,92503,executive/managerial
8767,M,45,7,92503,executive/managerial
8768,M,45,7,92503,executive/managerial
8769,M,35,7,62234,executive/managerial
8770,M,35,7,62234,executive/managerial
8771,M,35,7,62234,executive/managerial
8772,M,50,7,38135,executive/managerial
8773,M,50,7,38135,executive/managerial
8774,M,50,7,38135,executive/managerial
8775,M,25,7,10025,executive/managerial
8776,M,25,7,10025,executive/managerial
8777,M,25,7,10025,executive/managerial
8778,M,25,7,49686,executive/managerial
8779,M,25,7,49686,executive/managerial
8780,M,25,7,49686,executive/managerial
8781,M,25,7,05346,executive/managerial
8782,M,25,7,05346,executive/managerial
8783,M,25,7,05346,executive/managerial
8784,M,35,7,21013,executive/managerial
8785,M,35,7,21013,executive/managerial
8786,M,35,7,21013,executive/managerial
8787,F,25,7,48237,executive/managerial
8788,F,25,7,48237,executive/managerial
8789,F,25,7,48237,executive/managerial
8790,M,35,7,48306,executive/managerial
8791,M,35,7,48306,executive/managerial
8792,M,35,7,48306,executive/managerial
8793,M,35,7,30324,executive/managerial
8794,M,35,7,30324,executive/managerial
8795,M,35,7,30324,executive/managerial
8796,M,35,7,10021,executive/managerial
8797,M,35,7,10021,executive/managerial
8798,M,35,7,10021,executive/managerial
8799,M,25,7,92691,executive/managerial
8800,M,25,7,92691,executive/managerial
8801,M,25,7,92691,executive/managerial
8802,M,25,7,20016,executive/managerial
8803,M,25,7,20016,executive/managerial
8804,M,25,7,20016,executive/managerial
8805,M,25,7,30041,executive/managerial
8806,M,25,7,30041,executive/managerial
8807,M,25,7,30041,executive/managerial
8808,F,25,7,94115,executive/managerial
8809,F,25,7,94115,executive/managerial
8810,F,25,7,94115,executive/managerial
8811,F,45,7,77006,executive/managerial
8812,F,45,7,77006,executive/managerial
8813,F,45,7,77006,executive/managerial
8814,M,35,7,19004,executive/managerial
8815,M,35,7,19004,executive/managerial
8816,M,35,7,19004,executive/managerial
8817,F,35,7,08318,executive/managerial
8818,F,35,7,08318,executive/managerial
8819,F,35,7,08318,executive/managerial
8820,M,25,7,05346,executive/managerial
8821,M,25,7,05346,executive/managerial
8822,M,25,7,05346,executive/managerial
8823,F,25,7,78703,executive/managerial
8824,F,25,7,78703,executive/managerial
8825,F,25,7,78703,executive/managerial
8826,M,56,7,40505,executive/managerial
8827,M,56,7,40505,executive/managerial
8828,M,56,7,40505,executive/managerial
8829,M,25,7,02035,executive/managerial
8830,M,25,7,02035,executive/managerial
8831,M,25,7,02035,executive/managerial
8832,M,35,7,03885,executive/managerial
8833,M,35,7,03885,executive/managerial
8834,M,35,7,03885,executive/managerial
8835,M,35,7,90014-1718,executive/managerial
8836,M,35,7,90014-1718,executive/managerial
8837,M,35,7,90014-1718,executive/managerial
8838,M,35,7,15203,executive/managerial
8839,M,35,7,15203,executive/managerial
8840,M,35,7,15203,executive/managerial
8841,F,56,7,93060,executive/managerial
8842,F,56,7,93060,executive/managerial
8843,F,56,7,93060,executive/managerial
8844,F,35,7,10012,executive/managerial
8845,F,35,7,10012,executive/managerial
8846,F,35,7,10012,executive/managerial
8847,M,35,7,85331,executive/managerial
8848,M,35,7,85331,executive/managerial
8849,M,35,7,85331,executive/managerial
8850,F,50,7,94123,executive/managerial
8851,F,50,7,94123,executive/managerial
8852,F,50,7,94123,executive/managerial
8853,M,35,7,98103,executive/managerial
8854,M,35,7,98103,executive/managerial
8855,M,35,7,98103,executive/managerial
8856,M,25,7,55411,executive/managerial
8857,M,25,7,55411,executive/managerial
8858,M,25,7,55411,executive/managerial
8859,M,45,7,03840,executive/managerial
8860,M,45,7,03840,executive/managerial
8861,M,45,7,03840,executive/managerial
8862,M,25,7,55346,executive/managerial
8863,M,25,7,55346,executive/managerial
8864,M,25,7,55346,executive/managerial
8865,M,25,7,94110,executive/managerial
8866,M,25,7,94110,executive/managerial
8867,M,25,7,94110,executive/managerial
8868,M,35,7,14607,executive/managerial
8869,M,35,7,14607,executive/managerial
8870,M,35,7,14607,executive/managerial
8871,M,25,7,11228,executive/managerial
8872,M,25,7,11228,executive/managerial
8873,M,25,7,11228,executive/managerial
8874,F,50,7,55082,executive/managerial
8875,F,50,7,55082,executive/managerial
8876,F,50,7,55082,executive/managerial
8877,M,25,7,63303,executive/managerial
8878,M,25,7,63303,executive/managerial
8879,M,25,7,63303,executive/managerial
8880,M,25,7,63105,executive/managerial
8881,M,25,7,63105,executive/managerial
8882,M,25,7,63105,executive/managerial
8883,M,18,7,55403,executive/managerial
8884,M,18,7,55403,executive/managerial
8885,M,18,7,55403,executive/managerial
8886,M,25,7,46220,executive/managerial
8887,M,25,7,46220,executive/managerial
8888,M,25,7,46220,executive/managerial
8889,M,35,7,94086,executive/managerial
8890,M,35,7,94086,executive/managerial
8891,M,35,7,94086,executive/managerial
8892,M,35,7,94550,executive/managerial
8893,M,35,7,94550,executive/managerial
8894,M,35,7,94550,executive/managerial
8895,M,25,7,10025,executive/managerial
8896,M,25,7,10025,executive/managerial
8897,M,25,7,10025,executive/managerial
8898,M,35,7,91001,executive/managerial
8899,M,35,7,91001,executive/managerial
8900,M,35,7,91001,executive/managerial
8901,M,35,7,14850,executive/managerial
8902,M,35,7,14850,executive/managerial
8903,M,35,7,14850,executive/managerial
8904,F,35,7,30350,executive/managerial
8905,F,35,7,30350,executive/managerial
8906,F,35,7,30350,executive/managerial
8907,F,50,7,11771,executive/managerial
8908,F,50,7,11771,executive/managerial
8909,F,50,7,11771,executive/managerial
8910,M,50,7,84093,executive/managerial
8911,M,50,7,84093,executive/managerial
8912,M,50,7,84093,executive/managerial
8913,M,35,7,19004,executive/managerial
8914,M,35,7,19004,executive/managerial
8915,M,35,7,19004,executive/managerial
8916,F,25,7,75093,executive/managerial
8917,F,25,7,75093,executive/managerial
8918,F,25,7,75093,executive/managerial
8919,M,45,7,19067,executive/managerial
8920,M,45,7,19067,executive/managerial
8921,M,45,7,19067,executive/managerial
8922,M,50,7,19047,executive/managerial
8923,M,50,7,19047,executive/managerial
8924,M,50,7,19047,executive/managerial
8925,M,50,7,19380,executive/managerial
8926,M,50,7,19380,executive/managerial
8927,M,50,7,19380,executive/managerial
8928,M,50,7,18977,executive/managerial
8929,M,50,7,18977,executive/managerial
8930,M,50,7,18977,executive/managerial
8931,M,50,7,80302,executive/managerial
8932,M,50,7,80302,executive/managerial
8933,M,50,7,80302,executive/managerial
8934,M,25,7,91608,executive/managerial
8935,M,25,7,91608,executive/managerial
8936,M,25,7,91608,executive/managerial
8937,M,50,7,94709,executive/managerial
8938,M,50,7,94709,executive/managerial
8939,M,50,7,94709,executive/managerial
8940,M,35,7,77565,executive/managerial
8941,M,35,7,77565,executive/managerial
8942,M,35,7,77565,executive/managerial
8943,M,35,7,64055,executive/managerial
8944,M,35,7,64055,executive/managerial
8945,M,35,7,64055,executive/managerial
8946,M,35,7,77565-2332,executive/managerial
8947,M,35,7,77565-2332,executive/managerial
8948,M,35,7,77565-2332,executive/managerial
8949,M,25,7,60046,executive/managerial
8950,M,25,7,60046,executive/managerial
8951,M,25,7,60046,executive/managerial
8952,M,35,7,37027,executive/managerial
8953,M,35,7,37027,executive/managerial
8954,M,35,7,37027,executive/managerial
8955,M,35,7,01720,executive/managerial
8956,M,35,7,01720,executive/managerial
8957,M,35,7,01720,executive/managerial
8958,M,25,7,19003,executive/managerial
8959,M,25,7,19003,executive/managerial
8960,M,25,7,19003,executive/managerial
8961,F,35,7,55441,executive/managerial
8962,F,35,7,55441,executive/managerial
8963,F,35,7,55441,executive/managerial
8964,F,45,7,80304,executive/managerial
8965,F,45,7,80304,executive/managerial
8966,F,45,7,80304,executive/managerial
8967,M,25,7,80303,executive/managerial
8968,M,25,7,80303,executive/managerial
8969,M,25,7,80303,executive/managerial
8970,M,25,7,55409,executive/managerial
8971,M,25,7,55409,executive/managerial
8972,M,25,7,55409,executive/managerial
8973,M,35,7,80304,executive/managerial
8974,M,35,7,80304,executive/managerial
8975,M,35,7,80304,executive/managerial
8976,M,56,7,20814,executive/managerial
8977,M,56,7,20814,executive/managerial
8978,M,56,7,20814,executive/managerial
8979,M,50,7,95376,executive/managerial
8980,M,50,7,95376,executive/managerial
8981,M,50,7,95376,executive/managerial
8982,M,35,7,91302,executive/managerial
8983,M,35,7,91302,executive/managerial
8984,M,35,7,91302,executive/managerial
8985,M,25,7,91436,executive/managerial
8986,M,25,7,91436,executive/managerial
8987,M,25,7,91436,executive/managerial
8988,M,35,7,92506,executive/managerial
8989,M,35,7,92506,executive/managerial
8990,M,35,7,92506,executive/managerial
8991,M,25,7,55441,executive/managerial
8992,M,25,7,55441,executive/managerial
8993,M,25,7,55441,executive/managerial
8994,M,35,7,07043,executive/managerial
8995,M,35,7,07043,executive/managerial
8996,M,35,7,07043,executive/managerial
8997,M,35,7,78705,executive/managerial
8998,M,35,7,78705,executive/managerial
8999,M,35,7,78705,executive/managerial
9000,M,35,7,40601,executive/managerial
9001,M,35,7,40601,executive/managerial
9002,M,35,7,40601,executive/managerial
9003,M,35,7,20191,executive/managerial
9004,M,35,7,20191,executive/managerial
9005,M,35,7,20191,executive/managerial
9006,M,25,7,90210,executive/managerial
9007,M,25,7,90210,executive/managerial
9008,M,25,7,90210,executive/managerial
9009,F,25,7,55122,executive/managerial
9010,F,25,7,55122,executive/managerial
9011,F,25,7,55122,executive/managerial
9012,M,35,7,55124,executive/managerial
9013,M,35,7,55124,executive/managerial
9014,M,35,7,55124,executive/managerial
9015,M,56,7,27410,executive/managerial
9016,M,56,7,27410,executive/managerial
9017,M,56,7,27410,executive/managerial
9018,M,25,7,02150,executive/managerial
9019,M,25,7,02150,executive/managerial
9020,M,25,7,02150,executive/managerial
9021,F,50,7,86001,executive/managerial
9022,F,50,7,86001,executive/managerial
9023,F,50,7,86001,executive/managerial
9024,M,25,7,55408,executive/managerial
9025,M,25,7,55408,executive/managerial
9026,M,25,7,55408,executive/managerial
9027,F,25,7,02332,executive/managerial
9028,F,25,7,02332,executive/managerial
9029,F,25,7,02332,executive/managerial
9030,M,56,7,75041,executive/managerial
9031,M,56,7,75041,executive/managerial
9032,M,56,7,75041,executive/managerial
9033,F,35,7,22039,executive/managerial
9034,F,35,7,22039,executive/managerial
9035,F,35,7,22039,executive/managerial
9036,M,35,7,10625,executive/managerial
9037,M,35,7,10625,executive/managerial
9038,M,35,7,10625,executive/managerial
9039,M,35,7,38018,executive/managerial
9040,M,35,7,38018,executive/managerial
9041,M,35,7,38018,executive/managerial
9042,M,25,7,84095,executive/managerial
9043,M,25,7,84095,executive/managerial
9044,M,25,7,84095,executive/managerial
9045,M,45,7,01905,executive/managerial
9046,M,45,7,01905,executive/managerial
9047,M,45,7,01905,executive/managerial
9048,M,25,7,10016,executive/managerial
9049,M,25,7,10016,executive/managerial
9050,M,25,7,10016,executive/managerial
9051,M,35,7,10471,executive/managerial
9052,M,35,7,10471,executive/managerial
9053,M,35,7,10471,executive/managerial
9054,F,50,7,12866,executive/managerial
9055,F,50,7,12866,executive/managerial
9056,F,50,7,12866,executive/managerial
9057,F,25,7,03862,executive/managerial
9058,F,25,7,03862,executive/managerial
9059,F,25,7,03862,executive/managerial
9060,M,50,7,94114,executive/managerial
9061,M,50,7,94114,executive/managerial
9062,M,50,7,94114,executive/managerial
9063,F,25,7,60618,executive/managerial
9064,F,25,7,60618,executive/managerial
9065,F,25,7,60618,executive/managerial
9066,M,50,7,95762,executive/managerial
9067,M,50,7,95762,executive/managerial
9068,M,50,7,95762,executive/managerial
9069,M,25,7,63110,executive/managerial
9070,M,25,7,63110,executive/managerial
9071,M,25,7,63110,executive/managerial
9072,M,35,7,10001,executive/managerial
9073,M,35,7,10001,executive/managerial
9074,M,35,7,10001,executive/managerial
9075,M,35,7,77079,executive/managerial
9076,M,35,7,77079,executive/managerial
9077,M,35,7,77079,executive/managerial
9078,M,56,7,20003-2712,executive/managerial
9079,M,56,7,20003-2712,executive/managerial
9080,M,56,7,20003-2712,executive/managerial
9081,M,18,7,10016,executive/managerial
9082,M,18,7,10016,executive/managerial
9083,M,18,7,10016,executive/managerial
9084,M,35,7,02766,executive/managerial
9085,M,35,7,02766,executive/managerial
9086,M,35,7,02766,executive/managerial
9087,M,18,7,10014,executive/managerial
9088,M,18,7,10014,executive/managerial
9089,M,18,7,10014,executive/managerial
9090,M,18,7,94104,executive/managerial
9091,M,18,7,94104,executive/managerial
9092,M,18,7,94104,executive/managerial
9093,M,18,7,10016,executive/managerial
9094,M,18,7,10016,executive/managerial
9095,M,18,7,10016,executive/managerial
9096,M,25,7,90069,executive/managerial
9097,M,25,7,90069,executive/managerial
9098,M,25,7,90069,executive/managerial
9099,M,45,7,85287-2702,executive/managerial
9100,M,45,7,85287-2702,executive/managerial
9101,M,45,7,85287-2702,executive/managerial
9102,M,45,7,44325,executive/managerial
9103,M,45,7,44325,executive/managerial
9104,M,45,7,44325,executive/managerial
9105,M,56,7,93924,executive/managerial
9106,M,56,7,93924,executive/managerial
9107,M,56,7,93924,executive/managerial
9108,M,45,7,11576,executive/managerial
9109,M,45,7,11576,executive/managerial
9110,M,45,7,11576,executive/managerial
9111,M,50,7,23233,executive/managerial
9112,M,50,7,23233,executive/managerial
9113,M,50,7,23233,executive/managerial
9114,F,25,7,11753,executive/managerial
9115,F,25,7,11753,executive/managerial
9116,F,25,7,11753,executive/managerial
9117,M,35,7,20901,executive/managerial
9118,M,35,7,20901,executive/managerial
9119,M,35,7,20901,executive/managerial
9120,M,35,7,19808,executive/managerial
9121,M,35,7,19808,executive/managerial
9122,M,35,7,19808,executive/managerial
9123,F,35,7,07039,executive/managerial
9124,F,35,7,07039,executive/managerial
9125,F,35,7,07039,executive/managerial
